    6.000000000   -4.000000000   -9.041415856
    6.000000000   -3.919191919   -7.650806089
    6.000000000   -3.838383838   -7.269434953
    6.000000000   -3.757575758   -7.121773053
    6.000000000   -3.676767677   -7.052232091
    6.000000000   -3.595959596   -7.016053831
    6.000000000   -3.515151515   -6.996201102
    6.000000000   -3.434343434   -6.984917552
    6.000000000   -3.353535354   -6.978200723
    6.000000000   -3.272727273   -6.973771736
    6.000000000   -3.191919192   -6.970211596
    6.000000000   -3.111111111   -6.966547759
    6.000000000   -3.030303030   -6.962032224
    6.000000000   -2.949494949   -6.956003952
    6.000000000   -2.868686869   -6.947783506
    6.000000000   -2.787878788   -6.936566679
    6.000000000   -2.707070707   -6.921284216
    6.000000000   -2.626262626   -6.900377176
    6.000000000   -2.545454545   -6.871386933
    6.000000000   -2.464646465   -6.830123998
    6.000000000   -2.383838384   -6.768789341
    6.000000000   -2.303030303   -6.671120400
    6.000000000   -2.222222222   -6.497364596
    6.000000000   -2.141414141   -6.124202103
    6.000000000   -2.060606061   -5.029657953
    6.000000000   -1.979797980   -2.407329847
    6.000000000   -1.898989899   -1.069272388
    6.000000000   -1.818181818   -0.621974699
    6.000000000   -1.737373737   -0.417508167
    6.000000000   -1.656565657   -0.303233601
    6.000000000   -1.575757576   -0.231265052
    6.000000000   -1.494949495   -0.182284217
    6.000000000   -1.414141414   -0.147088840
    6.000000000   -1.333333333   -0.120761021
    6.000000000   -1.252525253   -0.100442425
    6.000000000   -1.171717172   -0.084362185
    6.000000000   -1.090909091   -0.071366594
    6.000000000   -1.010101010   -0.060672766
    6.000000000   -0.929292929   -0.051731168
    6.000000000   -0.848484848   -0.044144778
    6.000000000   -0.767676768   -0.037619452
    6.000000000   -0.686868687   -0.031932275
    6.000000000   -0.606060606   -0.026910725
    6.000000000   -0.525252525   -0.022418556
    6.000000000   -0.444444444   -0.018345962
    6.000000000   -0.363636364   -0.014602557
    6.000000000   -0.282828283   -0.011112228
    6.000000000   -0.202020202   -0.007809251
    6.000000000   -0.121212121   -0.004635262
    6.000000000   -0.040404040   -0.001536797
    6.000000000    0.040404040    0.001536797
    6.000000000    0.121212121    0.004635262
    6.000000000    0.202020202    0.007809251
    6.000000000    0.282828283    0.011112228
    6.000000000    0.363636364    0.014602557
    6.000000000    0.444444444    0.018345962
    6.000000000    0.525252525    0.022418556
    6.000000000    0.606060606    0.026910725
    6.000000000    0.686868687    0.031932275
    6.000000000    0.767676768    0.037619452
    6.000000000    0.848484848    0.044144778
    6.000000000    0.929292929    0.051731168
    6.000000000    1.010101010    0.060672766
    6.000000000    1.090909091    0.071366594
    6.000000000    1.171717172    0.084362185
    6.000000000    1.252525253    0.100442425
    6.000000000    1.333333333    0.120761021
    6.000000000    1.414141414    0.147088840
    6.000000000    1.494949495    0.182284217
    6.000000000    1.575757576    0.231265052
    6.000000000    1.656565657    0.303233601
    6.000000000    1.737373737    0.417508167
    6.000000000    1.818181818    0.621974699
    6.000000000    1.898989899    1.069272388
    6.000000000    1.979797980    2.407329847
    6.000000000    2.060606061    5.029657953
    6.000000000    2.141414141    6.124202103
    6.000000000    2.222222222    6.497364596
    6.000000000    2.303030303    6.671120400
    6.000000000    2.383838384    6.768789341
    6.000000000    2.464646465    6.830123998
    6.000000000    2.545454545    6.871386933
    6.000000000    2.626262626    6.900377176
    6.000000000    2.707070707    6.921284216
    6.000000000    2.787878788    6.936566679
    6.000000000    2.868686869    6.947783506
    6.000000000    2.949494949    6.956003952
    6.000000000    3.030303030    6.962032224
    6.000000000    3.111111111    6.966547759
    6.000000000    3.191919192    6.970211596
    6.000000000    3.272727273    6.973771736
    6.000000000    3.353535354    6.978200723
    6.000000000    3.434343434    6.984917552
    6.000000000    3.515151515    6.996201102
    6.000000000    3.595959596    7.016053831
    6.000000000    3.676767677    7.052232091
    6.000000000    3.757575758    7.121773053
    6.000000000    3.838383838    7.269434953
    6.000000000    3.919191919    7.650806089
    6.000000000    4.000000000    9.041415856

    5.959595960   -4.000000000   -9.058072735
    5.959595960   -3.919191919   -7.665462123
    5.959595960   -3.838383838   -7.282012368
    5.959595960   -3.757575758   -7.132628035
    5.959595960   -3.676767677   -7.061612570
    5.959595960   -3.595959596   -7.024121226
    5.959595960   -3.515151515   -7.003059053
    5.959595960   -3.434343434   -6.990628211
    5.959595960   -3.353535354   -6.982792968
    5.959595960   -3.272727273   -6.977244246
    5.959595960   -3.191919192   -6.972531964
    5.959595960   -3.111111111   -6.967647689
    5.959595960   -3.030303030   -6.961797819
    5.959595960   -2.949494949   -6.954258760
    5.959595960   -2.868686869   -6.944259743
    5.959595960   -2.787878788   -6.930855670
    5.959595960   -2.707070707   -6.912747917
    5.959595960   -2.626262626   -6.887981700
    5.959595960   -2.545454545   -6.853367046
    5.959595960   -2.464646465   -6.803243934
    5.959595960   -2.383838384   -6.726511611
    5.959595960   -2.303030303   -6.598284742
    5.959595960   -2.222222222   -6.350825876
    5.959595960   -2.141414141   -5.737518441
    5.959595960   -2.060606061   -3.773238713
    5.959595960   -1.979797980   -1.533818268
    5.959595960   -1.898989899   -0.793597202
    5.959595960   -1.818181818   -0.502031406
    5.959595960   -1.737373737   -0.352496926
    5.959595960   -1.656565657   -0.263127330
    5.959595960   -1.575757576   -0.204390304
    5.959595960   -1.494949495   -0.163226180
    5.959595960   -1.414141414   -0.133010891
    5.959595960   -1.333333333   -0.110040231
    5.959595960   -1.252525253   -0.092086375
    5.959595960   -1.171717172   -0.077731721
    5.959595960   -1.090909091   -0.066032667
    5.959595960   -1.010101010   -0.056337493
    5.959595960   -0.929292929   -0.048181888
    5.959595960   -0.848484848   -0.041226106
    5.959595960   -0.767676768   -0.035215619
    5.959595960   -0.686868687   -0.029955605
    5.959595960   -0.606060606   -0.025293915
    5.959595960   -0.525252525   -0.021109361
    5.959595960   -0.444444444   -0.017303476
    5.959595960   -0.363636364   -0.013794552
    5.959595960   -0.282828283   -0.010513226
    5.959595960   -0.202020202   -0.007399104
    5.959595960   -0.121212121   -0.004398095
    5.959595960   -0.040404040   -0.001460223
    5.959595960    0.040404040    0.001462274
    5.959595960    0.121212121    0.004416693
    5.959595960    0.202020202    0.007451579
    5.959595960    0.282828283    0.010618525
    5.959595960    0.363636364    0.013974202
    5.959595960    0.444444444    0.017582747
    5.959595960    0.525252525    0.021518742
    5.959595960    0.606060606    0.025871041
    5.959595960    0.686868687    0.030747872
    5.959595960    0.767676768    0.036283795
    5.959595960    0.848484848    0.042649470
    5.959595960    0.929292929    0.050065694
    5.959595960    1.010101010    0.058824138
    5.959595960    1.090909091    0.069318837
    5.959595960    1.171717172    0.082095639
    5.959595960    1.252525253    0.097932734
    5.959595960    1.333333333    0.117977687
    5.959595960    1.414141414    0.143993056
    5.959595960    1.494949495    0.178825531
    5.959595960    1.575757576    0.227375989
    5.959595960    1.656565657    0.298820555
    5.959595960    1.737373737    0.412435163
    5.959595960    1.818181818    0.616034100
    5.959595960    1.898989899    1.062150643
    5.959595960    1.979797980    2.398963275
    5.959595960    2.060606061    5.022805887
    5.959595960    2.141414141    6.119952745
    5.959595960    2.222222222    6.494779419
    5.959595960    2.303030303    6.669629818
    5.959595960    2.383838384    6.768073039
    5.959595960    2.464646465    6.829988565
    5.959595960    2.545454545    6.871711080
    5.959595960    2.626262626    6.901085963
    5.959595960    2.707070707    6.922336508
    5.959595960    2.787878788    6.937949671
    5.959595960    2.868686869    6.949511973
    5.959595960    2.949494949    6.958123660
    5.959595960    3.030303030    6.964628244
    5.959595960    3.111111111    6.969759856
    5.959595960    3.191919192    6.974261215
    5.959595960    3.272727273    6.979009669
    5.959595960    3.353535354    6.985194314
    5.959595960    3.434343434    6.994619076
    5.959595960    3.515151515    7.010297261
    5.959595960    3.595959596    7.037763571
    5.959595960    3.676767677    7.088374854
    5.959595960    3.757575758    7.189168354
    5.959595960    3.838383838    7.420538160
    5.959595960    3.919191919    8.121215737
    5.959595960    4.000000000   10.622574808

    5.919191919   -4.000000000   -9.074171674
    5.919191919   -3.919191919   -7.679609446
    5.919191919   -3.838383838   -7.294124111
    5.919191919   -3.757575758   -7.143044683
    5.919191919   -3.676767677   -7.070570191
    5.919191919   -3.595959596   -7.031771795
    5.919191919   -3.515151515   -7.009497848
    5.919191919   -3.434343434   -6.995909107
    5.919191919   -3.353535354   -6.986935782
    5.919191919   -3.272727273   -6.980236833
    5.919191919   -3.191919192   -6.974328061
    5.919191919   -3.111111111   -6.968160225
    5.919191919   -3.030303030   -6.960886220
    5.919191919   -2.949494949   -6.951707012
    5.919191919   -2.868686869   -6.939738846
    5.919191919   -2.787878788   -6.923857823
    5.919191919   -2.707070707   -6.902466011
    5.919191919   -2.626262626   -6.873075041
    5.919191919   -2.545454545   -6.831468863
    5.919191919   -2.464646465   -6.769815011
    5.919191919   -2.383838384   -6.671782107
    5.919191919   -2.303030303   -6.497397882
    5.919191919   -2.222222222   -6.122318741
    5.919191919   -2.141414141   -5.018186104
    5.919191919   -2.060606061   -2.388279547
    5.919191919   -1.979797980   -1.062281516
    5.919191919   -1.898989899   -0.618811498
    5.919191919   -1.818181818   -0.415774289
    5.919191919   -1.737373737   -0.302194026
    5.919191919   -1.656565657   -0.230630479
    5.919191919   -1.575757576   -0.181920439
    5.919191919   -1.494949495   -0.146926855
    5.919191919   -1.414141414   -0.120763178
    5.919191919   -1.333333333   -0.100587741
    5.919191919   -1.252525253   -0.084639282
    5.919191919   -1.171717172   -0.071770032
    5.919191919   -1.090909091   -0.061201038
    5.919191919   -1.010101010   -0.052385551
    5.919191919   -0.929292929   -0.044928680
    5.919191919   -0.848484848   -0.038538037
    5.919191919   -0.767676768   -0.032992276
    5.919191919   -0.686868687   -0.028120380
    5.919191919   -0.606060606   -0.023787626
    5.919191919   -0.525252525   -0.019885831
    5.919191919   -0.444444444   -0.016326397
    5.919191919   -0.363636364   -0.013035227
    5.919191919   -0.282828283   -0.009948919
    5.919191919   -0.202020202   -0.007011818
    5.919191919   -0.121212121   -0.004173661
    5.919191919   -0.040404040   -0.001387612
    5.919191919    0.040404040    0.001391469
    5.919191919    0.121212121    0.004208646
    5.919191919    0.202020202    0.007110521
    5.919191919    0.282828283    0.010146958
    5.919191919    0.363636364    0.013373044
    5.919191919    0.444444444    0.016851422
    5.919191919    0.525252525    0.020655223
    5.919191919    0.606060606    0.024871841
    5.919191919    0.686868687    0.029607984
    5.919191919    0.767676768    0.034996583
    5.919191919    0.848484848    0.041206492
    5.919191919    0.929292929    0.048456450
    5.919191919    1.010101010    0.057035706
    5.919191919    1.090909091    0.067335384
    5.919191919    1.171717172    0.079897717
    5.919191919    1.252525253    0.095496301
    5.919191919    1.333333333    0.115272678
    5.919191919    1.414141414    0.140981266
    5.919191919    1.494949495    0.175457343
    5.919191919    1.575757576    0.223585110
    5.919191919    1.656565657    0.294515094
    5.919191919    1.737373737    0.407481727
    5.919191919    1.818181818    0.610229090
    5.919191919    1.898989899    1.055186466
    5.919191919    1.979797980    2.390773844
    5.919191919    2.060606061    5.016076526
    5.919191919    2.141414141    6.115753022
    5.919191919    2.222222222    6.492203055
    5.919191919    2.303030303    6.668126468
    5.919191919    2.383838384    6.767333959
    5.919191919    2.464646465    6.829828401
    5.919191919    2.545454545    6.872015090
    5.919191919    2.626262626    6.901785426
    5.919191919    2.707070707    6.923397091
    5.919191919    2.787878788    6.939366910
    5.919191919    2.868686869    6.951311733
    5.919191919    2.949494949    6.960367358
    5.919191919    3.030303030    6.967424050
    5.919191919    3.111111111    6.973282996
    5.919191919    3.191919192    6.978789751
    5.919191919    3.272727273    6.984988819
    5.919191919    3.353535354    6.993357196
    5.919191919    3.434343434    7.006227977
    5.919191919    3.515151515    7.027667346
    5.919191919    3.595959596    7.065531223
    5.919191919    3.676767677    7.137063823
    5.919191919    3.757575758    7.287591556
    5.919191919    3.838383838    7.674816315
    5.919191919    3.919191919    9.080581850
    5.919191919    4.000000000   11.932696668

    5.878787879   -4.000000000   -9.089726011
    5.878787879   -3.919191919   -7.693257093
    5.878787879   -3.838383838   -7.305775125
    5.878787879   -3.757575758   -7.153024631
    5.878787879   -3.676767677   -7.079103663
    5.878787879   -3.595959596   -7.039001394
    5.878787879   -3.515151515   -7.015510268
    5.878787879   -3.434343434   -7.000749425
    5.878787879   -3.353535354   -6.990613846
    5.878787879   -3.272727273   -6.982728242
    5.878787879   -3.191919192   -6.975570446
    5.878787879   -3.111111111   -6.968044205
    5.878787879   -3.030303030   -6.959238866
    5.878787879   -2.949494949   -6.948263335
    5.878787879   -2.868686869   -6.934092381
    5.878787879   -2.787878788   -6.915372160
    5.878787879   -2.707070707   -6.890108087
    5.878787879   -2.626262626   -6.855078793
    5.878787879   -2.545454545   -6.804593405
    5.878787879   -2.464646465   -6.727504465
    5.878787879   -2.383838384   -6.598808793
    5.878787879   -2.303030303   -6.350316393
    5.878787879   -2.222222222   -5.732845936
    5.878787879   -2.141414141   -3.752089315
    5.878787879   -2.060606061   -1.522259280
    5.878787879   -1.979797980   -0.789014988
    5.878787879   -1.898989899   -0.499690744
    5.878787879   -1.818181818   -0.351118634
    5.878787879   -1.737373737   -0.262261477
    5.878787879   -1.656565657   -0.203842681
    5.878787879   -1.575757576   -0.162901338
    5.878787879   -1.494949495   -0.132858030
    5.878787879   -1.414141414   -0.110031184
    5.878787879   -1.333333333   -0.092205500
    5.878787879   -1.252525253   -0.077970834
    5.878787879   -1.171717172   -0.066388331
    5.878787879   -1.090909091   -0.056809494
    5.878787879   -1.010101010   -0.048772362
    5.878787879   -0.929292929   -0.041939033
    5.878787879   -0.848484848   -0.036056541
    5.878787879   -0.767676768   -0.030931500
    5.878787879   -0.686868687   -0.026413156
    5.878787879   -0.606060606   -0.022381771
    5.878787879   -0.525252525   -0.018740433
    5.878787879   -0.444444444   -0.015409167
    5.878787879   -0.363636364   -0.012320574
    5.878787879   -0.282828283   -0.009416532
    5.878787879   -0.202020202   -0.006645614
    5.878787879   -0.121212121   -0.003960992
    5.878787879   -0.040404040   -0.001318668
    5.878787879    0.040404040    0.001324112
    5.878787879    0.121212121    0.004010369
    5.878787879    0.202020202    0.006784912
    5.878787879    0.282828283    0.009695999
    5.878787879    0.363636364    0.012797232
    5.878787879    0.444444444    0.016149847
    5.878787879    0.525252525    0.019825593
    5.878787879    0.606060606    0.023910466
    5.878787879    0.686868687    0.028509714
    5.878787879    0.767676768    0.033754690
    5.878787879    0.848484848    0.039812493
    5.878787879    0.929292929    0.046899854
    5.878787879    1.010101010    0.055303659
    5.878787879    1.090909091    0.065412177
    5.878787879    1.171717172    0.077764104
    5.878787879    1.252525253    0.093128527
    5.878787879    1.333333333    0.112641085
    5.878787879    1.414141414    0.138048208
    5.878787879    1.494949495    0.172173984
    5.878787879    1.575757576    0.219886255
    5.878787879    1.656565657    0.290310450
    5.878787879    1.737373737    0.402640311
    5.878787879    1.818181818    0.604551064
    5.878787879    1.898989899    1.048369775
    5.878787879    1.979797980    2.382750183
    5.878787879    2.060606061    5.009462490
    5.878787879    2.141414141    6.111600974
    5.878787879    2.222222222    6.489636888
    5.878787879    2.303030303    6.666614002
    5.878787879    2.383838384    6.766577578
    5.878787879    2.464646465    6.829650741
    5.878787879    2.545454545    6.872308173
    5.878787879    2.626262626    6.902487250
    5.878787879    2.707070707    6.924480986
    5.878787879    2.787878788    6.940838114
    5.878787879    2.868686869    6.953209350
    5.878787879    2.949494949    6.962771860
    5.878787879    3.030303030    6.970472250
    5.878787879    3.111111111    6.977194910
    5.878787879    3.191919192    6.983916460
    5.878787879    3.272727273    6.991900328
    5.878787879    3.353535354    7.003012354
    5.878787879    3.434343434    7.020327558
    5.878787879    3.515151515    7.049460715
    5.878787879    3.595959596    7.101909508
    5.878787879    3.676767677    7.205043346
    5.878787879    3.757575758    7.440310985
    5.878787879    3.838383838    8.150833298
    5.878787879    3.919191919   10.657139786
    5.878787879    4.000000000   12.629164560

    5.838383838   -4.000000000   -9.104747769
    5.838383838   -3.919191919   -7.706412987
    5.838383838   -3.838383838   -7.316969382
    5.838383838   -3.757575758   -7.162568564
    5.838383838   -3.676767677   -7.087210679
    5.838383838   -3.595959596   -7.045804688
    5.838383838   -3.515151515   -7.021087614
    5.838383838   -3.434343434   -7.005136419
    5.838383838   -3.353535354   -6.993809239
    5.838383838   -3.272727273   -6.984693583
    5.838383838   -3.191919192   -6.976224458
    5.838383838   -3.111111111   -6.967250737
    5.838383838   -3.030303030   -6.956785359
    5.838383838   -2.949494949   -6.943823525
    5.838383838   -2.868686869   -6.927160596
    5.838383838   -2.787878788   -6.905142748
    5.838383838   -2.707070707   -6.875240699
    5.838383838   -2.626262626   -6.833204442
    5.838383838   -2.545454545   -6.771163342
    5.838383838   -2.464646465   -6.672714626
    5.838383838   -2.383838384   -6.497665382
    5.838383838   -2.303030303   -6.120641191
    5.838383838   -2.222222222   -5.006775982
    5.838383838   -2.141414141   -2.369253219
    5.838383838   -2.060606061   -1.055261962
    5.838383838   -1.979797980   -0.615595083
    5.838383838   -1.898989899   -0.413972074
    5.838383838   -1.818181818   -0.301070809
    5.838383838   -1.737373737   -0.229896274
    5.838383838   -1.656565657   -0.181440663
    5.838383838   -1.575757576   -0.146632346
    5.838383838   -1.494949495   -0.120616214
    5.838383838   -1.414141414   -0.100567268
    5.838383838   -1.333333333   -0.084733805
    5.838383838   -1.252525253   -0.071973914
    5.838383838   -1.171717172   -0.061512471
    5.838383838   -1.090909091   -0.052805394
    5.838383838   -1.010101010   -0.045459786
    5.838383838   -0.929292929   -0.039184870
    5.838383838   -0.848484848   -0.033760701
    5.838383838   -0.767676768   -0.029017575
    5.838383838   -0.686868687   -0.024822080
    5.838383838   -0.606060606   -0.021067408
    5.838383838   -0.525252525   -0.017666459
    5.838383838   -0.444444444   -0.014546817
    5.838383838   -0.363636364   -0.011646996
    5.838383838   -0.282828283   -0.008913568
    5.838383838   -0.202020202   -0.006298885
    5.838383838   -0.121212121   -0.003759214
    5.838383838   -0.040404040   -0.001253126
    5.838383838    0.040404040    0.001259958
    5.838383838    0.121212121    0.003821179
    5.838383838    0.202020202    0.006473691
    5.838383838    0.282828283    0.009264253
    5.838383838    0.363636364    0.012245075
    5.838383838    0.444444444    0.015476061
    5.838383838    0.525252525    0.019027643
    5.838383838    0.606060606    0.022984479
    5.838383838    0.686868687    0.027450404
    5.838383838    0.767676768    0.032555244
    5.838383838    0.848484848    0.038464391
    5.838383838    0.929292929    0.045392612
    5.838383838    1.010101010    0.053624485
    5.838383838    1.090909091    0.063545479
    5.838383838    1.171717172    0.075690821
    5.838383838    1.252525253    0.090825174
    5.838383838    1.333333333    0.110078380
    5.838383838    1.414141414    0.135189029
    5.838383838    1.494949495    0.168970219
    5.838383838    1.575757576    0.216273739
    5.838383838    1.656565657    0.286200379
    5.838383838    1.737373737    0.397903947
    5.838383838    1.818181818    0.598992073
    5.838383838    1.898989899    1.041691258
    5.838383838    1.979797980    2.374881781
    5.838383838    2.060606061    5.002957015
    5.838383838    2.141414141    6.107494979
    5.838383838    2.222222222    6.487082540
    5.838383838    2.303030303    6.665096332
    5.838383838    2.383838384    6.765809748
    5.838383838    2.464646465    6.829463392
    5.838383838    2.545454545    6.872600411
    5.838383838    2.626262626    6.903204440
    5.838383838    2.707070707    6.925605199
    5.838383838    2.787878788    6.942385998
    5.838383838    2.868686869    6.955235943
    5.838383838    2.949494949    6.965381029
